major_area_code,completion_dttm,station_code,species_code,number_sampled_num,length_num,sex_code,maturity_stage_code,dt,year,trawl_id,mature_female
4,12OCT2010:13:26:00.000,179,9605,1,159,2,2,2010-10-12T13:26:00Z,2010,4-179-2010-10-12,Y
1,18OCT2010:07:49:00.000,169,9605,1,32,1,NA,2010-10-18T07:49:00Z,2010,1-169-2010-10-18,NA
20,18OCT2010:09:20:00.000,2039,9605,1,31,2,1,2010-10-18T09:20:00Z,2010,20-2039-2010-10-18,N
1,18OCT2010:09:47:00.000,106,9605,1,159,2,2,2010-10-18T09:47:00Z,2010,1-106-2010-10-18,Y
5,18OCT2010:16:15:00.000,51,9605,1,152,1,NA,2010-10-18T16:15:00Z,2010,5-51-2010-10-18,NA
5,18OCT2010:16:15:00.000,51,9605,1,147,1,NA,2010-10-18T16:15:00Z,2010,5-51-2010-10-18,NA
9,18OCT2010:16:16:00.000,95,9605,1,126,1,NA,2010-10-18T16:16:00Z,2010,9-95-2010-10-18,NA
2,18OCT2010:17:17:00.000,501,9605,1,45,2,1,2010-10-18T17:17:00Z,2010,2-501-2010-10-18,N
7,19OCT2010:10:27:00.000,79,9605,1,25,1,NA,2010-10-19T10:27:00Z,2010,7-79-2010-10-19,NA
7,19OCT2010:10:27:00.000,79,9605,1,16,1,NA,2010-10-19T10:27:00Z,2010,7-79-2010-10-19,NA
7,19OCT2010:10:27:00.000,79,9605,1,13,1,NA,2010-10-19T10:27:00Z,2010,7-79-2010-10-19,NA
7,19OCT2010:11:48:00.000,92,9605,1,162,1,NA,2010-10-19T11:48:00Z,2010,7-92-2010-10-19,NA
7,19OCT2010:14:05:00.000,97,9605,1,152,1,NA,2010-10-19T14:05:00Z,2010,7-97-2010-10-19,NA
7,19OCT2010:14:05:00.000,97,9605,1,162,1,NA,2010-10-19T14:05:00Z,2010,7-97-2010-10-19,NA
7,19OCT2010:14:05:00.000,97,9605,1,153,1,NA,2010-10-19T14:05:00Z,2010,7-97-2010-10-19,NA
7,19OCT2010:14:05:00.000,97,9605,1,134,1,NA,2010-10-19T14:05:00Z,2010,7-97-2010-10-19,NA
7,19OCT2010:14:05:00.000,97,9605,1,161,1,NA,2010-10-19T14:05:00Z,2010,7-97-2010-10-19,NA
7,19OCT2010:14:05:00.000,97,9605,1,163,1,NA,2010-10-19T14:05:00Z,2010,7-97-2010-10-19,NA
5,20OCT2010:08:53:00.000,200,9605,1,160,1,NA,2010-10-20T08:53:00Z,2010,5-200-2010-10-20,NA
5,20OCT2010:08:53:00.000,200,9605,1,69,2,8,2010-10-20T08:53:00Z,2010,5-200-2010-10-20,Y
4,20OCT2010:09:13:00.000,246,9605,1,171,1,NA,2010-10-20T09:13:00Z,2010,4-246-2010-10-20,NA
4,20OCT2010:09:13:00.000,246,9605,1,152,2,2,2010-10-20T09:13:00Z,2010,4-246-2010-10-20,Y
4,20OCT2010:09:13:00.000,246,9605,1,156,1,NA,2010-10-20T09:13:00Z,2010,4-246-2010-10-20,NA
3,20OCT2010:09:18:00.000,326,9605,1,160,2,2,2010-10-20T09:18:00Z,2010,3-326-2010-10-20,Y
5,20OCT2010:09:18:00.000,177,9605,1,130,2,2,2010-10-20T09:18:00Z,2010,5-177-2010-10-20,Y
2,20OCT2010:11:42:00.000,89,9605,1,150,1,NA,2010-10-20T11:42:00Z,2010,2-89-2010-10-20,NA
2,20OCT2010:11:42:00.000,89,9605,1,113,2,1,2010-10-20T11:42:00Z,2010,2-89-2010-10-20,N
5,20OCT2010:12:52:00.000,69,9605,1,37,2,1,2010-10-20T12:52:00Z,2010,5-69-2010-10-20,N
5,20OCT2010:12:52:00.000,69,9605,1,28,1,NA,2010-10-20T12:52:00Z,2010,5-69-2010-10-20,NA
5,20OCT2010:12:52:00.000,69,9605,1,42,1,NA,2010-10-20T12:52:00Z,2010,5-69-2010-10-20,NA
5,20OCT2010:12:52:00.000,69,9605,1,18,1,NA,2010-10-20T12:52:00Z,2010,5-69-2010-10-20,NA
5,20OCT2010:12:52:00.000,69,9605,1,28,2,2,2010-10-20T12:52:00Z,2010,5-69-2010-10-20,Y
5,20OCT2010:12:52:00.000,69,9605,1,39,1,NA,2010-10-20T12:52:00Z,2010,5-69-2010-10-20,NA
5,20OCT2010:12:52:00.000,69,9605,1,31,2,2,2010-10-20T12:52:00Z,2010,5-69-2010-10-20,Y
5,20OCT2010:12:52:00.000,69,9605,1,33,1,NA,2010-10-20T12:52:00Z,2010,5-69-2010-10-20,NA
5,20OCT2010:12:52:00.000,69,9605,1,18,NA,NA,2010-10-20T12:52:00Z,2010,5-69-2010-10-20,NA
5,20OCT2010:12:52:00.000,69,9605,1,21,2,2,2010-10-20T12:52:00Z,2010,5-69-2010-10-20,Y
5,20OCT2010:12:52:00.000,69,9605,1,34,2,2,2010-10-20T12:52:00Z,2010,5-69-2010-10-20,Y
5,20OCT2010:12:52:00.000,69,9605,1,28,2,2,2010-10-20T12:52:00Z,2010,5-69-2010-10-20,Y
5,20OCT2010:12:52:00.000,69,9605,1,19,1,NA,2010-10-20T12:52:00Z,2010,5-69-2010-10-20,NA
5,20OCT2010:12:52:00.000,69,9605,1,27,2,2,2010-10-20T12:52:00Z,2010,5-69-2010-10-20,Y
5,20OCT2010:13:38:00.000,46,9605,1,195,1,NA,2010-10-20T13:38:00Z,2010,5-46-2010-10-20,NA
5,20OCT2010:14:00:00.000,47,9605,1,171,1,NA,2010-10-20T14:00:00Z,2010,5-47-2010-10-20,NA
5,20OCT2010:14:00:00.000,47,9605,1,153,2,2,2010-10-20T14:00:00Z,2010,5-47-2010-10-20,Y
5,20OCT2010:14:00:00.000,47,9605,1,170,2,2,2010-10-20T14:00:00Z,2010,5-47-2010-10-20,Y
5,20OCT2010:14:00:00.000,47,9605,1,167,2,2,2010-10-20T14:00:00Z,2010,5-47-2010-10-20,Y
5,20OCT2010:14:00:00.000,47,9605,1,69,2,1,2010-10-20T14:00:00Z,2010,5-47-2010-10-20,N
5,20OCT2010:14:00:00.000,47,9605,1,61,1,NA,2010-10-20T14:00:00Z,2010,5-47-2010-10-20,NA
5,20OCT2010:14:00:00.000,47,9605,1,100,1,NA,2010-10-20T14:00:00Z,2010,5-47-2010-10-20,NA
5,20OCT2010:14:00:00.000,47,9605,1,176,1,NA,2010-10-20T14:00:00Z,2010,5-47-2010-10-20,NA
4,25OCT2010:10:25:00.000,212,9605,1,54,2,1,2010-10-25T10:25:00Z,2010,4-212-2010-10-25,N
4,25OCT2010:10:25:00.000,212,9605,1,28,1,NA,2010-10-25T10:25:00Z,2010,4-212-2010-10-25,NA
4,25OCT2010:10:25:00.000,212,9605,1,113,2,1,2010-10-25T10:25:00Z,2010,4-212-2010-10-25,N
4,25OCT2010:10:25:00.000,212,9605,1,147,2,2,2010-10-25T10:25:00Z,2010,4-212-2010-10-25,Y
4,25OCT2010:10:25:00.000,212,9605,1,142,2,2,2010-10-25T10:25:00Z,2010,4-212-2010-10-25,Y
3,27OCT2010:09:52:00.000,279,9605,1,149,1,NA,2010-10-27T09:52:00Z,2010,3-279-2010-10-27,NA
2,27OCT2010:14:16:00.000,358,9605,1,142,2,2,2010-10-27T14:16:00Z,2010,2-358-2010-10-27,Y
2,27OCT2010:14:16:00.000,358,9605,1,103,1,NA,2010-10-27T14:16:00Z,2010,2-358-2010-10-27,NA
3,27OCT2010:15:39:00.000,315,9605,1,183,1,NA,2010-10-27T15:39:00Z,2010,3-315-2010-10-27,NA
8,27OCT2010:16:35:00.000,335,9605,1,113,NA,NA,2010-10-27T16:35:00Z,2010,8-335-2010-10-27,NA
4,01NOV2010:10:15:00.000,108,9605,1,138,1,NA,2010-11-01T10:15:00Z,2010,4-108-2010-11-01,NA
5,08NOV2010:08:16:00.000,324,9605,1,158,1,NA,2010-11-08T08:16:00Z,2010,5-324-2010-11-08,NA
5,08NOV2010:09:55:00.000,252,9605,1,25,2,1,2010-11-08T09:55:00Z,2010,5-252-2010-11-08,N
1,08NOV2010:10:15:00.000,70,9605,1,172,2,2,2010-11-08T10:15:00Z,2010,1-70-2010-11-08,Y
1,08NOV2010:10:56:00.000,52,9605,1,162,2,2,2010-11-08T10:56:00Z,2010,1-52-2010-11-08,Y
1,08NOV2010:10:56:00.000,52,9605,1,166,2,2,2010-11-08T10:56:00Z,2010,1-52-2010-11-08,Y
4,08NOV2010:13:36:00.000,54,9605,1,78,1,NA,2010-11-08T13:36:00Z,2010,4-54-2010-11-08,NA
5,08NOV2010:14:49:00.000,166,9605,1,164,NA,NA,2010-11-08T14:49:00Z,2010,5-166-2010-11-08,NA
8,08NOV2010:14:54:00.000,43,9605,1,141,1,NA,2010-11-08T14:54:00Z,2010,8-43-2010-11-08,NA
8,08NOV2010:14:54:00.000,43,9605,1,156,1,NA,2010-11-08T14:54:00Z,2010,8-43-2010-11-08,NA
8,08NOV2010:14:54:00.000,43,9605,1,168,1,NA,2010-11-08T14:54:00Z,2010,8-43-2010-11-08,NA
9,08NOV2010:14:57:00.000,95,9605,1,171,1,NA,2010-11-08T14:57:00Z,2010,9-95-2010-11-08,NA
7,08NOV2010:15:42:00.000,267,9605,1,150,2,2,2010-11-08T15:42:00Z,2010,7-267-2010-11-08,Y
7,08NOV2010:15:42:00.000,267,9605,1,192,2,2,2010-11-08T15:42:00Z,2010,7-267-2010-11-08,Y
9,08NOV2010:15:50:00.000,73,9605,1,171,2,2,2010-11-08T15:50:00Z,2010,9-73-2010-11-08,Y
9,08NOV2010:15:50:00.000,73,9605,1,162,2,2,2010-11-08T15:50:00Z,2010,9-73-2010-11-08,Y
9,08NOV2010:15:50:00.000,73,9605,1,158,2,2,2010-11-08T15:50:00Z,2010,9-73-2010-11-08,Y
8,08NOV2010:16:13:00.000,66,9605,1,134,1,NA,2010-11-08T16:13:00Z,2010,8-66-2010-11-08,NA
17,09NOV2010:07:32:00.000,84,9605,1,35,2,1,2010-11-09T07:32:00Z,2010,17-84-2010-11-09,N
4,10NOV2010:10:55:00.000,32,9605,1,165,1,NA,2010-11-10T10:55:00Z,2010,4-32-2010-11-10,NA
4,10NOV2010:10:55:00.000,32,9605,1,163,1,NA,2010-11-10T10:55:00Z,2010,4-32-2010-11-10,NA
4,10NOV2010:10:55:00.000,32,9605,1,168,1,NA,2010-11-10T10:55:00Z,2010,4-32-2010-11-10,NA
4,10NOV2010:10:55:00.000,32,9605,1,128,2,1,2010-11-10T10:55:00Z,2010,4-32-2010-11-10,N
4,10NOV2010:10:55:00.000,32,9605,1,87,1,NA,2010-11-10T10:55:00Z,2010,4-32-2010-11-10,NA
4,10NOV2010:11:46:00.000,31,9605,1,82,1,NA,2010-11-10T11:46:00Z,2010,4-31-2010-11-10,NA
4,11NOV2010:09:38:00.000,178,9605,1,167,2,2,2010-11-11T09:38:00Z,2010,4-178-2010-11-11,Y
4,11NOV2010:10:09:00.000,188,9605,1,166,2,2,2010-11-11T10:09:00Z,2010,4-188-2010-11-11,Y
4,11NOV2010:10:09:00.000,188,9605,1,166,1,NA,2010-11-11T10:09:00Z,2010,4-188-2010-11-11,NA
4,11NOV2010:10:09:00.000,188,9605,1,129,1,NA,2010-11-11T10:09:00Z,2010,4-188-2010-11-11,NA
6,16NOV2010:08:36:00.000,104,9605,1,167,2,8,2010-11-16T08:36:00Z,2010,6-104-2010-11-16,Y
3,16NOV2010:10:22:00.000,151,9605,1,45,1,NA,2010-11-16T10:22:00Z,2010,3-151-2010-11-16,NA
9,16NOV2010:11:28:00.000,51,9605,1,172,2,4,2010-11-16T11:28:00Z,2010,9-51-2010-11-16,Y
6,16NOV2010:12:04:00.000,204,9605,1,23,2,1,2010-11-16T12:04:00Z,2010,6-204-2010-11-16,N
1,16NOV2010:12:46:00.000,128,9605,1,24,0,0,2010-11-16T12:46:00Z,2010,1-128-2010-11-16,N
1,16NOV2010:13:35:00.000,105,9605,1,180,2,2,2010-11-16T13:35:00Z,2010,1-105-2010-11-16,Y
1,16NOV2010:13:35:00.000,105,9605,1,41,2,1,2010-11-16T13:35:00Z,2010,1-105-2010-11-16,N
5,17NOV2010:08:06:00.000,223,9605,1,149,1,NA,2010-11-17T08:06:00Z,2010,5-223-2010-11-17,NA
5,17NOV2010:11:49:00.000,140,9605,1,57,2,1,2010-11-17T11:49:00Z,2010,5-140-2010-11-17,N
5,17NOV2010:11:49:00.000,140,9605,1,64,1,NA,2010-11-17T11:49:00Z,2010,5-140-2010-11-17,NA
7,17NOV2010:13:00:00.000,160,9605,1,185,1,NA,2010-11-17T13:00:00Z,2010,7-160-2010-11-17,NA
7,17NOV2010:13:00:00.000,160,9605,1,175,2,2,2010-11-17T13:00:00Z,2010,7-160-2010-11-17,Y
7,17NOV2010:13:00:00.000,160,9605,1,171,2,2,2010-11-17T13:00:00Z,2010,7-160-2010-11-17,Y
8,17NOV2010:13:47:00.000,287,9605,1,128,1,NA,2010-11-17T13:47:00Z,2010,8-287-2010-11-17,NA
8,17NOV2010:13:47:00.000,287,9605,1,46,2,1,2010-11-17T13:47:00Z,2010,8-287-2010-11-17,N
5,19NOV2010:09:22:00.000,73,9605,1,140,2,8,2010-11-19T09:22:00Z,2010,5-73-2010-11-19,Y
5,19NOV2010:09:22:00.000,73,9605,1,179,2,8,2010-11-19T09:22:00Z,2010,5-73-2010-11-19,Y
5,19NOV2010:09:22:00.000,73,9605,1,169,2,8,2010-11-19T09:22:00Z,2010,5-73-2010-11-19,Y
5,19NOV2010:09:22:00.000,73,9605,1,164,2,8,2010-11-19T09:22:00Z,2010,5-73-2010-11-19,Y
5,19NOV2010:09:22:00.000,73,9605,1,149,2,8,2010-11-19T09:22:00Z,2010,5-73-2010-11-19,Y
5,19NOV2010:09:22:00.000,73,9605,1,151,2,8,2010-11-19T09:22:00Z,2010,5-73-2010-11-19,Y
5,19NOV2010:09:22:00.000,73,9605,1,153,2,8,2010-11-19T09:22:00Z,2010,5-73-2010-11-19,Y
5,19NOV2010:09:22:00.000,73,9605,1,184,2,8,2010-11-19T09:22:00Z,2010,5-73-2010-11-19,Y
5,19NOV2010:09:22:00.000,73,9605,1,159,2,8,2010-11-19T09:22:00Z,2010,5-73-2010-11-19,Y
5,19NOV2010:09:22:00.000,73,9605,1,162,2,8,2010-11-19T09:22:00Z,2010,5-73-2010-11-19,Y
5,19NOV2010:09:22:00.000,73,9605,1,158,2,8,2010-11-19T09:22:00Z,2010,5-73-2010-11-19,Y
7,19NOV2010:12:03:00.000,80,9605,1,163,2,2,2010-11-19T12:03:00Z,2010,7-80-2010-11-19,Y
7,19NOV2010:12:03:00.000,80,9605,1,173,1,NA,2010-11-19T12:03:00Z,2010,7-80-2010-11-19,NA
7,19NOV2010:12:03:00.000,80,9605,1,182,1,NA,2010-11-19T12:03:00Z,2010,7-80-2010-11-19,NA
7,19NOV2010:12:03:00.000,80,9605,1,149,1,NA,2010-11-19T12:03:00Z,2010,7-80-2010-11-19,NA
7,19NOV2010:12:53:00.000,63,9605,1,34,NA,NA,2010-11-19T12:53:00Z,2010,7-63-2010-11-19,NA
5,20NOV2010:12:06:00.000,233,9605,1,33,1,NA,2010-11-20T12:06:00Z,2010,5-233-2010-11-20,NA
5,20NOV2010:12:06:00.000,233,9605,1,28,2,1,2010-11-20T12:06:00Z,2010,5-233-2010-11-20,N
5,20NOV2010:17:07:00.000,160,9605,1,86,1,NA,2010-11-20T17:07:00Z,2010,5-160-2010-11-20,NA
5,20NOV2010:17:07:00.000,160,9605,1,59,1,NA,2010-11-20T17:07:00Z,2010,5-160-2010-11-20,NA
5,20NOV2010:17:07:00.000,160,9605,1,68,1,NA,2010-11-20T17:07:00Z,2010,5-160-2010-11-20,NA
5,20NOV2010:17:07:00.000,160,9605,1,21,1,NA,2010-11-20T17:07:00Z,2010,5-160-2010-11-20,NA
4,22NOV2010:08:52:00.000,82,9605,1,172,2,2,2010-11-22T08:52:00Z,2010,4-82-2010-11-22,Y
4,22NOV2010:08:52:00.000,82,9605,1,45,2,1,2010-11-22T08:52:00Z,2010,4-82-2010-11-22,N
4,22NOV2010:09:59:00.000,259,9605,1,154,2,2,2010-11-22T09:59:00Z,2010,4-259-2010-11-22,Y
4,22NOV2010:10:10:00.000,89,9605,1,99,2,1,2010-11-22T10:10:00Z,2010,4-89-2010-11-22,N
4,22NOV2010:10:47:00.000,119,9605,1,170,2,1,2010-11-22T10:47:00Z,2010,4-119-2010-11-22,N
8,22NOV2010:10:58:00.000,17,9605,1,79,1,NA,2010-11-22T10:58:00Z,2010,8-17-2010-11-22,NA
8,22NOV2010:10:58:00.000,17,9605,1,103,1,NA,2010-11-22T10:58:00Z,2010,8-17-2010-11-22,NA
4,22NOV2010:11:47:00.000,122,9605,1,159,2,2,2010-11-22T11:47:00Z,2010,4-122-2010-11-22,Y
5,01DEC2010:08:25:00.000,324,9605,1,138,1,NA,2010-12-01T08:25:00Z,2010,5-324-2010-12-01,NA
19,01DEC2010:08:54:00.000,1519,9605,1,19,NA,NA,2010-12-01T08:54:00Z,2010,19-1519-2010-12-01,NA
19,01DEC2010:08:54:00.000,1519,9605,1,18,NA,NA,2010-12-01T08:54:00Z,2010,19-1519-2010-12-01,NA
5,01DEC2010:09:16:00.000,279,9605,1,31,1,NA,2010-12-01T09:16:00Z,2010,5-279-2010-12-01,NA
6,01DEC2010:09:57:00.000,128,9605,1,31,1,NA,2010-12-01T09:57:00Z,2010,6-128-2010-12-01,NA
5,01DEC2010:10:53:00.000,121,9605,1,53,2,2,2010-12-01T10:53:00Z,2010,5-121-2010-12-01,Y
5,01DEC2010:10:53:00.000,121,9605,1,31,1,NA,2010-12-01T10:53:00Z,2010,5-121-2010-12-01,NA
5,01DEC2010:10:53:00.000,121,9605,1,159,2,8,2010-12-01T10:53:00Z,2010,5-121-2010-12-01,Y
8,01DEC2010:11:40:00.000,333,9605,1,165,1,NA,2010-12-01T11:40:00Z,2010,8-333-2010-12-01,NA
8,01DEC2010:11:40:00.000,333,9605,1,38,NA,NA,2010-12-01T11:40:00Z,2010,8-333-2010-12-01,NA
9,01DEC2010:11:56:00.000,66,9605,1,140,1,NA,2010-12-01T11:56:00Z,2010,9-66-2010-12-01,NA
5,01DEC2010:12:08:00.000,117,9605,1,182,2,8,2010-12-01T12:08:00Z,2010,5-117-2010-12-01,Y
5,01DEC2010:12:08:00.000,117,9605,1,48,2,1,2010-12-01T12:08:00Z,2010,5-117-2010-12-01,N
8,01DEC2010:12:15:00.000,320,9605,1,35,2,1,2010-12-01T12:15:00Z,2010,8-320-2010-12-01,N
4,01DEC2010:12:29:00.000,45,9605,1,161,1,NA,2010-12-01T12:29:00Z,2010,4-45-2010-12-01,NA
4,01DEC2010:12:29:00.000,45,9605,1,51,1,NA,2010-12-01T12:29:00Z,2010,4-45-2010-12-01,NA
5,01DEC2010:12:45:00.000,118,9605,1,56,2,2,2010-12-01T12:45:00Z,2010,5-118-2010-12-01,Y
5,01DEC2010:12:45:00.000,118,9605,1,172,2,8,2010-12-01T12:45:00Z,2010,5-118-2010-12-01,Y
5,01DEC2010:13:17:00.000,146,9605,1,28,2,1,2010-12-01T13:17:00Z,2010,5-146-2010-12-01,N
5,01DEC2010:13:17:00.000,146,9605,1,178,2,8,2010-12-01T13:17:00Z,2010,5-146-2010-12-01,Y
7,01DEC2010:13:41:00.000,182,9605,1,187,2,2,2010-12-01T13:41:00Z,2010,7-182-2010-12-01,Y
4,02DEC2010:10:34:00.000,177,9605,1,138,2,2,2010-12-02T10:34:00Z,2010,4-177-2010-12-02,Y
4,02DEC2010:10:34:00.000,177,9605,1,156,2,2,2010-12-02T10:34:00Z,2010,4-177-2010-12-02,Y
4,02DEC2010:10:34:00.000,177,9605,1,45,2,1,2010-12-02T10:34:00Z,2010,4-177-2010-12-02,N
4,02DEC2010:13:05:00.000,180,9605,1,159,2,2,2010-12-02T13:05:00Z,2010,4-180-2010-12-02,Y
4,02DEC2010:13:05:00.000,180,9605,1,153,2,2,2010-12-02T13:05:00Z,2010,4-180-2010-12-02,Y
4,02DEC2010:13:05:00.000,180,9605,1,166,1,NA,2010-12-02T13:05:00Z,2010,4-180-2010-12-02,NA
4,02DEC2010:13:05:00.000,180,9605,1,163,2,2,2010-12-02T13:05:00Z,2010,4-180-2010-12-02,Y
4,02DEC2010:13:33:00.000,181,9605,1,162,1,NA,2010-12-02T13:33:00Z,2010,4-181-2010-12-02,NA
4,02DEC2010:13:33:00.000,181,9605,1,141,2,2,2010-12-02T13:33:00Z,2010,4-181-2010-12-02,Y
7,03DEC2010:13:55:00.000,273,9605,1,152,1,NA,2010-12-03T13:55:00Z,2010,7-273-2010-12-03,NA
7,03DEC2010:13:55:00.000,273,9605,1,181,2,2,2010-12-03T13:55:00Z,2010,7-273-2010-12-03,Y
1,07DEC2010:08:47:00.000,119,9605,1,173,2,2,2010-12-07T08:47:00Z,2010,1-119-2010-12-07,Y
1,07DEC2010:10:03:00.000,81,9605,1,187,2,2,2010-12-07T10:03:00Z,2010,1-81-2010-12-07,Y
5,16DEC2010:07:05:00.000,252,9605,1,22,NA,NA,2010-12-16T07:05:00Z,2010,5-252-2010-12-16,NA
5,16DEC2010:07:52:00.000,175,9605,1,36,NA,NA,2010-12-16T07:52:00Z,2010,5-175-2010-12-16,NA
6,16DEC2010:09:01:00.000,83,9605,1,26,2,1,2010-12-16T09:01:00Z,2010,6-83-2010-12-16,N
6,16DEC2010:09:01:00.000,83,9605,1,28,1,NA,2010-12-16T09:01:00Z,2010,6-83-2010-12-16,NA
4,16DEC2010:09:12:00.000,71,9605,1,42,2,1,2010-12-16T09:12:00Z,2010,4-71-2010-12-16,N
4,16DEC2010:09:12:00.000,71,9605,1,221,2,2,2010-12-16T09:12:00Z,2010,4-71-2010-12-16,Y
4,16DEC2010:09:12:00.000,71,9605,1,172,2,2,2010-12-16T09:12:00Z,2010,4-71-2010-12-16,Y
4,16DEC2010:09:12:00.000,71,9605,1,163,2,2,2010-12-16T09:12:00Z,2010,4-71-2010-12-16,Y
6,16DEC2010:09:51:00.000,169,9605,1,26,2,1,2010-12-16T09:51:00Z,2010,6-169-2010-12-16,N
4,16DEC2010:10:02:00.000,72,9605,1,176,1,NA,2010-12-16T10:02:00Z,2010,4-72-2010-12-16,NA
4,16DEC2010:10:02:00.000,72,9605,1,52,1,NA,2010-12-16T10:02:00Z,2010,4-72-2010-12-16,NA
4,16DEC2010:10:02:00.000,72,9605,1,38,1,NA,2010-12-16T10:02:00Z,2010,4-72-2010-12-16,NA
9,16DEC2010:10:24:00.000,59,9605,1,148,2,2,2010-12-16T10:24:00Z,2010,9-59-2010-12-16,Y
4,16DEC2010:10:30:00.000,97,9605,1,175,2,2,2010-12-16T10:30:00Z,2010,4-97-2010-12-16,Y
4,16DEC2010:10:30:00.000,97,9605,1,163,2,2,2010-12-16T10:30:00Z,2010,4-97-2010-12-16,Y
4,16DEC2010:10:30:00.000,97,9605,1,154,2,2,2010-12-16T10:30:00Z,2010,4-97-2010-12-16,Y
4,16DEC2010:10:30:00.000,97,9605,1,161,1,NA,2010-12-16T10:30:00Z,2010,4-97-2010-12-16,NA
4,16DEC2010:10:30:00.000,97,9605,1,172,2,2,2010-12-16T10:30:00Z,2010,4-97-2010-12-16,Y
4,16DEC2010:10:30:00.000,97,9605,1,175,2,2,2010-12-16T10:30:00Z,2010,4-97-2010-12-16,Y
5,16DEC2010:10:37:00.000,79,9605,1,170,1,NA,2010-12-16T10:37:00Z,2010,5-79-2010-12-16,NA
5,16DEC2010:10:37:00.000,79,9605,1,186,1,NA,2010-12-16T10:37:00Z,2010,5-79-2010-12-16,NA
5,16DEC2010:10:37:00.000,79,9605,1,175,1,NA,2010-12-16T10:37:00Z,2010,5-79-2010-12-16,NA
5,16DEC2010:10:37:00.000,79,9605,1,43,NA,NA,2010-12-16T10:37:00Z,2010,5-79-2010-12-16,NA
5,16DEC2010:10:37:00.000,79,9605,1,32,NA,NA,2010-12-16T10:37:00Z,2010,5-79-2010-12-16,NA
6,16DEC2010:10:48:00.000,154,9605,1,145,1,NA,2010-12-16T10:48:00Z,2010,6-154-2010-12-16,NA
9,16DEC2010:10:49:00.000,46,9605,1,172,2,2,2010-12-16T10:49:00Z,2010,9-46-2010-12-16,Y
9,16DEC2010:10:49:00.000,46,9605,1,147,2,2,2010-12-16T10:49:00Z,2010,9-46-2010-12-16,Y
9,16DEC2010:10:49:00.000,46,9605,1,173,2,2,2010-12-16T10:49:00Z,2010,9-46-2010-12-16,Y
9,16DEC2010:10:49:00.000,46,9605,1,122,2,2,2010-12-16T10:49:00Z,2010,9-46-2010-12-16,Y
9,16DEC2010:10:49:00.000,46,9605,1,135,1,NA,2010-12-16T10:49:00Z,2010,9-46-2010-12-16,NA
9,16DEC2010:10:49:00.000,46,9605,1,162,2,2,2010-12-16T10:49:00Z,2010,9-46-2010-12-16,Y
1,16DEC2010:11:02:00.000,117,9605,1,182,1,NA,2010-12-16T11:02:00Z,2010,1-117-2010-12-16,NA
4,16DEC2010:11:10:00.000,126,9605,1,165,1,NA,2010-12-16T11:10:00Z,2010,4-126-2010-12-16,NA
4,16DEC2010:11:10:00.000,126,9605,1,41,2,1,2010-12-16T11:10:00Z,2010,4-126-2010-12-16,N
6,16DEC2010:11:15:00.000,152,9605,1,147,2,8,2010-12-16T11:15:00Z,2010,6-152-2010-12-16,Y
4,16DEC2010:12:28:00.000,121,9605,1,141,1,NA,2010-12-16T12:28:00Z,2010,4-121-2010-12-16,NA
4,16DEC2010:12:28:00.000,121,9605,1,159,2,2,2010-12-16T12:28:00Z,2010,4-121-2010-12-16,Y
4,16DEC2010:12:28:00.000,121,9605,1,171,2,2,2010-12-16T12:28:00Z,2010,4-121-2010-12-16,Y
4,16DEC2010:12:28:00.000,121,9605,1,154,1,NA,2010-12-16T12:28:00Z,2010,4-121-2010-12-16,NA
4,16DEC2010:12:28:00.000,121,9605,1,145,2,2,2010-12-16T12:28:00Z,2010,4-121-2010-12-16,Y
4,16DEC2010:12:28:00.000,121,9605,1,117,1,NA,2010-12-16T12:28:00Z,2010,4-121-2010-12-16,NA
4,16DEC2010:12:28:00.000,121,9605,1,56,2,1,2010-12-16T12:28:00Z,2010,4-121-2010-12-16,N
4,16DEC2010:12:28:00.000,121,9605,1,161,2,2,2010-12-16T12:28:00Z,2010,4-121-2010-12-16,Y
4,16DEC2010:12:28:00.000,121,9605,1,145,2,2,2010-12-16T12:28:00Z,2010,4-121-2010-12-16,Y
4,16DEC2010:12:28:00.000,121,9605,1,141,2,2,2010-12-16T12:28:00Z,2010,4-121-2010-12-16,Y
5,16DEC2010:12:35:00.000,168,9605,1,42,NA,NA,2010-12-16T12:35:00Z,2010,5-168-2010-12-16,NA
5,16DEC2010:12:35:00.000,168,9605,1,62,2,1,2010-12-16T12:35:00Z,2010,5-168-2010-12-16,N
5,16DEC2010:12:35:00.000,168,9605,1,171,2,2,2010-12-16T12:35:00Z,2010,5-168-2010-12-16,Y
4,16DEC2010:13:09:00.000,91,9605,1,45,2,2,2010-12-16T13:09:00Z,2010,4-91-2010-12-16,Y
4,16DEC2010:13:09:00.000,91,9605,1,41,2,2,2010-12-16T13:09:00Z,2010,4-91-2010-12-16,Y
4,16DEC2010:13:09:00.000,91,9605,1,189,1,NA,2010-12-16T13:09:00Z,2010,4-91-2010-12-16,NA
4,16DEC2010:14:08:00.000,266,9605,1,172,2,2,2010-12-16T14:08:00Z,2010,4-266-2010-12-16,Y
5,16DEC2010:14:24:00.000,165,9605,1,41,2,1,2010-12-16T14:24:00Z,2010,5-165-2010-12-16,N
5,16DEC2010:14:25:00.000,163,9605,1,59,1,NA,2010-12-16T14:25:00Z,2010,5-163-2010-12-16,NA
7,16DEC2010:14:37:00.000,88,9605,1,44,NA,NA,2010-12-16T14:37:00Z,2010,7-88-2010-12-16,NA
